0	12	0	12	1.0
0	68	0	68	1.0
0	49	0	49	1.0
0	2	0	2	1.0
1	50	1	50	1.0
1	29	1	29	1.0
1	90	1	90	1.0
1	32	1	32	1.0
1	22	1	22	1.0
2	61	2	61	1.0
2	45	2	45	1.0
3	89	3	89	1.0
3	36	3	36	1.0
3	54	3	54	1.0
3	84	3	84	1.0
3	35	3	35	1.0
4	6	4	6	1.0
4	26	4	26	1.0
4	83	4	83	1.0
4	63	4	63	1.0
5	41	5	41	1.0
5	99	5	99	1.0
5	63	5	63	1.0
5	40	5	40	1.0
6	4	6	4	1.0
6	83	6	83	1.0
6	26	6	26	1.0
6	63	6	63	1.0
7	74	7	74	1.0
8	86	8	86	1.0
8	87	8	87	1.0
8	10	8	10	1.0
8	33	8	33	1.0
9	65	9	65	1.0
9	67	9	67	1.0
9	85	9	85	1.0
10	87	10	87	1.0
10	8	10	8	1.0
10	86	10	86	1.0
10	25	10	25	1.0
10	14	10	14	1.0
11	15	11	15	1.0
11	74	11	74	1.0
12	0	12	0	1.0
13	27	13	27	1.0
13	34	13	34	1.0
13	40	13	40	1.0
13	93	13	93	1.0
13	19	13	19	1.0
14	25	14	25	1.0
14	47	14	47	1.0
14	10	14	10	1.0
14	87	14	87	1.0
14	18	14	18	1.0
15	11	15	11	1.0
15	73	15	73	1.0
16	95	16	95	1.0
16	91	16	91	1.0
16	82	16	82	1.0
16	37	16	37	1.0
16	20	16	20	1.0
18	77	18	77	1.0
18	25	18	25	1.0
18	14	18	14	1.0
18	75	18	75	1.0
18	80	18	80	1.0
19	40	19	40	1.0
20	54	20	54	1.0
20	89	20	89	1.0
20	35	20	35	1.0
20	21	20	21	1.0
20	91	20	91	1.0
21	30	21	30	1.0
21	20	21	20	1.0
21	28	21	28	1.0
21	91	21	91	1.0
21	43	21	43	1.0
22	32	22	32	1.0
22	90	22	90	1.0
22	29	22	29	1.0
22	69	22	69	1.0
22	97	22	97	1.0
23	33	23	33	1.0
23	87	23	87	1.0
23	31	23	31	1.0
23	39	23	39	1.0
24	69	24	69	1.0
24	62	24	62	1.0
24	32	24	32	1.0
24	29	24	29	1.0
24	22	24	22	1.0
25	14	25	14	1.0
25	47	25	47	1.0
25	10	25	10	1.0
25	87	25	87	1.0
25	18	25	18	1.0
26	97	26	97	1.0
26	69	26	69	1.0
26	4	26	4	1.0
26	62	26	62	1.0
26	85	26	85	1.0
27	13	27	13	1.0
27	64	27	64	1.0
27	38	27	38	1.0
27	40	27	40	1.0
27	41	27	41	1.0
28	43	28	43	1.0
28	37	28	37	1.0
28	91	28	91	1.0
28	21	28	21	1.0
28	95	28	95	1.0
29	50	29	50	1.0
29	97	29	97	1.0
29	1	29	1	1.0
29	32	29	32	1.0
29	22	29	22	1.0
30	21	30	21	1.0
30	20	30	20	1.0
30	66	30	66	1.0
30	89	30	89	1.0
30	43	30	43	1.0
31	23	31	23	1.0
31	33	31	33	1.0
31	60	31	60	1.0
31	65	31	65	1.0
32	22	32	22	1.0
32	29	32	29	1.0
32	90	32	90	1.0
32	1	32	1	1.0
32	97	32	97	1.0
33	87	33	87	1.0
33	23	33	23	1.0
33	65	33	65	1.0
33	8	33	8	1.0
34	40	34	40	1.0
34	13	34	13	1.0
34	41	34	41	1.0
