0	134
0	223
0	330
0	474
1	41
1	266
2	15
2	100
2	388
3	203
4	72
4	260
5	0
5	398
5	496
6	259
6	430
7	297
7	313
8	405
9	415
9	421
11	32
11	93
11	278
12	81
12	119
13	264
13	368
13	411
13	447
14	488
15	343
15	346
16	119
16	416
16	487
17	138
18	315
18	396
19	11
20	186
20	352
22	11
22	79
22	473
23	107
23	283
23	326
23	332
23	406
23	411
24	45
24	239
24	312
24	312
24	468
25	201
25	387
25	392
25	394
25	405
26	190
26	284
27	232
27	414
28	274
30	361
31	69
31	248
31	337
32	145
32	394
33	425
34	439
35	474
36	339
37	139
38	4
38	113
38	379
39	118
39	383
40	164
40	347
41	123
43	14
44	189
44	259
44	491
45	59
45	486
47	56
48	312
48	327
48	364
48	431
48	491
48	497
49	285
50	64
50	140
50	376
52	188
52	334
53	440
54	89
55	284
55	473
55	473
56	192
56	382
57	100
57	396
58	1
58	349
58	354
59	170
61	3
61	4
61	242
62	163
62	204
63	22
63	425
64	10
64	132
64	360
64	427
65	118
65	155
66	117
66	419
68	408
68	477
69	4
70	326
71	91
71	116
71	129
71	232
71	233
72	88
72	279
73	62
73	185
73	247
73	489
74	438
75	230
75	341
76	4
77	246
77	283
77	418
77	432
78	164
78	206
78	433
79	37
79	194
79	443
79	451
80	140
80	194
81	313
82	64
82	196
82	359
83	51
84	399
84	417
84	479
84	498
86	241
86	339
87	211
87	239
87	358
88	158
89	63
89	310
89	417
90	32
90	187
91	168
91	355
91	422
92	290
92	431
92	443
93	8
94	141
94	183
94	199
94	371
94	455
96	336
96	347
97	144
97	157
97	486
98	218
98	247
98	359
98	391
98	415
98	492
99	230
99	306
99	309
100	13
100	133
101	33
101	138
102	23
104	199
104	343
105	383
106	172
107	128
107	430
108	42
108	233
108	407
108	455
109	36
109	49
109	239
109	305
109	481
110	80
110	282
112	98
113	143
115	239
115	253
116	354
117	392
118	18
118	182
118	207
118	463
119	131
119	175
119	240
119	290
119	342
119	490
120	94
120	314
120	345
122	460
122	473
123	313
123	332
124	57
124	193
125	210
125	239
125	409
126	233
126	269
126	480
127	315
128	9
128	279
129	81
129	127
130	412
130	439
131	161
132	212
133	121
133	299
134	87
134	144
134	193
134	223
135	222
135	284
135	293
135	308
135	412
135	438
136	173
136	489
137	190
137	206
137	212
137	301
142	46
142	144
142	476
143	121
143	441
143	448
144	28
144	328
145	8
145	54
145	469
146	174
146	456
147	51
147	190
147	206
147	297
148	66
148	189
148	211
148	231
148	417
149	52
149	244
149	416
149	438
150	66
150	88
150	479
151	88
151	366
152	8
152	38
152	375
153	225
153	264
154	168
154	204
154	478
156	122
157	58
157	73
157	113
157	126
158	43
158	308
159	70
159	449
160	498
162	121
162	377
162	458
163	323
163	399
164	51
166	82
166	159
166	218
167	53
167	97
167	187
168	108
168	492
168	496
169	404
170	5
170	90
170	92
170	406
171	149
171	354
172	391
172	461
174	323
174	342
175	329
175	413
176	29
176	183
176	297
176	425
177	355
178	70
179	275
180	442
181	158
181	261
182	45
182	164
184	20
184	171
184	179
184	266
184	296
185	161
185	165
185	372
186	43
188	162
188	409
189	268
190	91
190	375
190	468
191	11
191	169
191	398
191	424
192	273
192	302
193	206
193	233
194	69
194	85
194	178
195	57
195	198
195	484
196	163
196	226
196	278
196	306
199	270
200	34
200	334
200	365
201	185
201	443
202	190
202	276
202	478
202	493
203	109
203	450
204	15
204	83
204	129
204	176
204	314
205	19
206	145
206	259
207	99
207	263
207	401
208	106
208	457
210	20
210	109
210	193
210	248
210	378
211	0
211	305
211	403
211	424
211	471
212	347
212	407
215	145
216	53
216	209
216	241
216	304
217	302
218	107
219	207
220	81
220	186
220	357
221	289
221	370
222	25
222	85
222	227
222	462
222	493
225	153
225	257
225	433
226	21
226	225
227	23
227	68
228	272
230	253
231	60
231	308
232	83
232	208
233	23
233	70
233	333
234	207
235	93
235	254
235	314
235	434
236	147
236	148
236	162
236	444
236	445
237	62
237	77
237	301
238	33
238	118
238	353
239	235
239	427
240	181
240	202
240	390
240	403
242	83
242	157
242	194
243	197
243	315
243	360
243	363
244	253
244	441
244	460
245	359
246	174
246	204
247	179
247	349
247	409
248	322
249	300
250	184
250	244
250	399
251	29
252	148
253	54
253	168
254	275
255	184
257	140
258	55
258	423
259	84
259	185
259	247
259	266
261	55
261	349
261	387
261	392
261	410
261	470
262	385
263	249
263	272
264	21
264	35
264	267
264	293
264	305
265	216
267	363
268	110
268	149
268	306
268	342
269	128
269	192
270	304
270	361
270	365
271	94
271	204
271	291
271	332
272	260
272	389
272	442
272	444
273	47
273	217
274	34
274	126
275	468
277	271
278	226
278	430
279	161
279	359
279	496
280	3
280	257
280	442
280	490
281	242
281	258
281	368
281	408
281	488
282	160
283	231
284	125
284	315
285	138
285	283
285	381
285	402
285	409
285	456
286	278
287	43
287	79
288	113
288	154
288	360
289	142
289	189
289	496
291	154
291	490
292	167
292	355
292	376
293	223
293	463
294	393
295	32
295	158
295	330
296	52
296	135
296	180
296	320
296	483
297	272
298	149
298	176
298	297
298	424
298	451
299	72
299	105
299	231
300	115
302	42
303	64
303	268
304	82
304	121
304	318
305	21
305	468
306	236
306	404
307	363
307	372
307	379
307	448
307	462
308	465
309	203
310	0
310	29
310	303
310	475
311	367
312	275
313	128
313	383
315	148
315	160
315	392
316	323
316	397
317	455
318	400
319	237
319	263
319	286
320	425
321	58
321	66
321	336
321	362
321	486
322	52
322	307
322	398
322	436
322	486
