0	88
0	241
0	424
0	483
1	105
2	96
3	34
3	244
4	133
4	154
5	163
5	202
5	449
6	109
6	236
6	393
6	402
6	489
7	105
7	487
8	492
9	66
9	132
9	312
10	60
10	482
11	14
11	85
11	122
12	447
13	492
14	264
15	69
16	113
16	284
17	284
17	322
18	267
18	280
18	461
19	135
19	414
19	420
20	380
21	66
21	97
21	131
21	439
21	492
22	184
22	425
23	68
25	70
25	299
25	495
26	193
26	200
27	84
27	266
27	387
28	47
28	332
29	480
30	157
30	369
31	26
31	43
31	87
31	114
31	122
31	265
31	483
32	179
33	468
34	148
35	41
35	101
35	149
35	402
35	463
35	479
36	112
36	321
36	360
36	384
37	118
37	349
38	164
38	260
39	101
39	443
40	7
40	27
40	355
40	448
41	19
41	220
43	38
43	42
44	364
45	193
46	99
46	268
46	364
47	39
47	124
48	131
48	447
49	138
50	162
50	162
50	248
50	322
50	411
52	3
52	285
54	279
55	44
55	357
58	33
59	19
59	181
60	21
61	72
61	205
62	70
62	134
62	246
62	294
62	463
63	122
63	143
63	270
65	171
65	187
65	253
65	433
66	30
67	414
67	433
68	288
68	389
68	480
69	192
69	326
70	228
70	360
70	492
72	88
72	406
73	498
76	120
76	451
77	478
78	462
79	105
80	50
80	81
80	239
81	120
82	227
82	479
83	245
84	73
85	105
85	348
85	451
86	304
86	332
86	349
86	457
87	45
87	54
87	238
87	373
88	292
88	397
89	217
90	41
90	93
91	270
91	340
92	42
92	95
92	126
93	275
93	447
94	57
94	244
95	391
97	202
98	265
98	387
98	482
100	67
100	174
100	224
101	218
101	410
102	83
102	168
102	197
102	249
102	383
102	442
103	254
103	265
104	34
104	49
104	142
104	428
105	199
105	221
105	293
106	104
106	264
107	51
108	326
108	486
109	451
111	52
111	478
113	393
113	412
114	438
115	101
115	114
115	298
115	335
116	21
117	104
118	129
119	144
119	221
120	159
120	187
120	201
120	438
121	45
121	169
121	494
122	151
122	158
122	321
123	165
125	159
125	220
126	363
126	461
127	224
127	266
127	340
128	227
129	343
129	392
130	237
130	379
131	156
131	286
131	333
132	5
132	25
132	75
132	140
132	361
132	457
133	327
134	484
135	89
135	276
136	11
137	164
137	385
137	461
138	70
140	161
140	174
140	294
140	359
140	497
141	90
141	214
141	406
142	69
142	358
142	419
142	424
143	83
143	196
144	306
146	89
146	169
146	215
146	291
147	444
149	68
149	370
149	414
149	417
151	74
151	96
153	54
153	100
153	337
153	424
154	78
154	191
154	393
155	95
155	177
155	293
155	304
156	257
156	305
156	327
157	435
158	50
158	483
159	32
159	183
160	242
161	398
161	444
162	100
162	232
163	116
163	216
164	11
164	330
165	303
165	448
166	181
166	459
167	69
167	250
168	247
168	395
168	421
169	5
169	147
169	355
170	351
170	482
171	121
171	223
171	274
171	423
175	16
175	27
175	65
175	92
175	109
175	251
175	308
176	133
176	141
177	299
178	256
178	286
178	290
178	299
179	49
179	186
179	426
180	156
181	379
181	492
181	496
182	78
182	227
182	382
183	2
183	188
183	353
184	296
185	29
185	123
186	276
187	50
187	454
188	314
189	168
189	245
189	480
190	65
190	72
191	41
191	273
191	299
192	387
193	323
194	180
195	473
196	28
196	193
196	261
197	97
197	177
197	245
197	376
197	419
197	499
199	195
199	366
200	120
200	179
200	237
200	342
201	266
201	296
202	58
202	170
202	274
202	295
202	460
203	329
203	355
203	360
203	444
204	81
205	5
205	140
205	293
205	297
205	431
205	455
206	24
206	58
206	332
206	457
207	303
207	393
209	7
209	91
210	27
210	34
211	408
212	12
212	180
213	408
214	171
215	68
215	306
216	114
216	279
217	260
217	436
217	465
218	88
218	122
218	227
218	393
219	369
220	15
220	170
220	295
221	316
221	477
223	221
224	31
224	172
225	85
225	173
225	240
226	288
226	493
229	336
230	207
230	373
230	382
230	470
231	309
231	473
232	438
232	478
233	214
233	358
234	123
234	223
234	340
235	209
237	114
237	144
238	207
239	130
239	429
241	232
241	358
241	432
242	19
243	237
243	311
244	191
244	416
245	37
245	468
246	186
246	230
246	236
246	325
247	66
247	134
247	218
248	70
248	319
248	373
249	210
249	305
250	83
250	199
251	206
252	10
252	456
253	40
253	345
253	408
254	90
254	197
254	284
254	369
256	345
257	480
258	79
258	206
258	316
258	432
258	496
259	255
259	457
259	486
260	162
260	390
262	379
262	473
263	92
263	198
263	342
264	15
264	35
264	188
264	242
265	173
266	15
266	377
267	343
268	74
268	184
268	189
268	336
270	38
270	240
270	296
271	241
272	28
272	34
272	147
272	206
273	133
273	284
274	255
274	448
274	448
275	221
276	152
276	164
276	437
277	101
277	407
277	484
278	33
279	183
279	446
280	189
280	417
281	22
282	249
282	401
283	75
283	320
284	181
285	436
287	177
287	219
287	302
287	405
288	184
288	268
288	471
289	248
289	327
290	140
290	294
290	362
291	228
292	205
292	315
293	51
293	371
294	233
294	301
294	444
295	43
295	390
296	97
297	248
297	351
297	407
297	476
298	137
298	362
299	30
299	365
299	492
300	7
300	172
300	250
300	446
300	460
300	480
301	44
301	140
301	451
302	275
302	357
302	376
303	400
304	262
305	332
305	438
307	92
307	304
307	334
307	336
308	140
308	294
309	165
309	302
309	344
309	434
