0	137
0	291
1	14
1	53
1	410
1	484
1	489
2	17
2	266
2	452
3	484
4	437
6	136
6	417
6	453
7	53
7	143
7	360
7	463
8	20
8	91
8	145
8	146
8	319
9	89
9	221
10	246
10	294
10	385
10	427
11	348
11	351
11	435
12	189
13	47
13	207
14	227
14	362
14	371
16	23
17	15
17	163
18	267
18	335
18	466
19	369
20	259
20	271
20	285
20	395
21	256
22	76
22	218
24	168
25	105
25	375
25	404
26	128
26	269
26	432
27	223
27	397
28	74
28	75
28	133
29	35
29	206
29	374
30	58
30	119
30	256
30	393
31	13
31	58
31	305
31	430
33	240
33	262
33	380
33	489
34	265
35	50
35	135
35	278
36	143
36	241
37	61
37	133
37	177
37	277
38	73
38	143
38	367
38	410
38	489
39	24
39	34
39	280
40	159
41	103
42	31
42	85
43	136
43	247
44	368
45	1
45	305
47	419
48	116
48	143
50	249
51	478
53	280
53	343
54	41
54	158
54	380
55	150
56	474
57	289
58	425
59	34
59	465
60	146
60	195
60	204
60	443
61	149
61	402
62	86
62	274
62	297
63	254
63	358
63	476
64	150
64	197
64	238
65	15
65	21
65	182
65	281
65	299
66	255
67	103
67	115
67	270
68	92
68	132
68	151
68	220
68	432
69	434
70	192
71	10
72	128
73	234
73	253
73	279
73	388
74	5
74	85
74	461
75	0
75	16
75	253
75	486
76	15
76	244
76	407
76	443
76	457
77	112
77	480
78	371
78	455
79	303
79	493
80	19
80	323
80	394
81	112
81	414
82	123
82	232
82	362
83	19
83	238
84	46
84	128
85	79
85	84
85	234
85	462
86	257
86	380
87	50
87	397
89	50
89	98
89	346
90	312
90	414
90	457
91	13
91	351
91	476
91	480
92	28
92	358
92	432
93	148
93	164
93	198
93	406
95	427
95	491
96	314
96	360
97	223
98	102
99	208
100	83
100	117
100	132
100	220
101	133
101	191
101	421
102	356
102	375
102	410
103	204
104	227
104	460
105	54
105	199
105	338
106	14
106	317
106	409
107	43
109	233
110	390
111	443
112	210
114	16
114	379
115	29
115	474
117	293
117	402
118	130
118	198
118	410
119	108
120	223
120	424
121	3
121	68
121	137
121	292
121	396
121	414
122	80
126	249
126	398
127	7
127	43
127	255
127	462
128	56
128	82
128	133
128	198
128	408
129	134
130	273
130	282
131	53
131	153
132	49
132	322
132	398
133	144
133	302
134	78
135	238
136	11
136	18
136	141
137	27
137	107
137	187
137	366
138	26
139	74
139	366
139	385
140	0
140	9
140	269
141	83
141	238
141	328
141	432
141	495
142	48
143	8
143	233
144	13
144	121
144	230
144	337
145	79
145	172
145	247
145	364
146	30
147	19
147	363
148	108
148	439
148	495
149	51
149	318
149	467
151	40
152	211
152	260
153	54
154	103
154	113
154	254
154	424
155	206
156	183
156	304
156	476
157	83
157	341
158	406
158	409
159	15
159	468
160	292
160	327
160	370
160	392
160	426
161	19
161	169
163	295
163	346
164	180
164	202
164	248
165	400
165	476
166	58
166	114
166	352
167	197
167	322
167	464
167	467
168	70
168	367
168	466
169	468
169	473
170	495
171	118
171	167
171	198
171	222
171	288
171	300
171	385
172	15
172	376
172	409
172	498
173	15
173	226
173	465
175	71
175	265
175	276
175	491
176	145
176	171
177	145
178	147
178	274
178	377
178	438
179	191
179	295
179	365
179	405
179	419
180	51
180	108
180	189
180	261
180	429
181	157
181	323
182	227
182	496
183	35
183	353
184	173
185	465
187	270
187	419
189	269
190	122
190	125
190	251
190	274
190	480
191	102
191	251
192	433
193	499
194	58
194	103
194	285
195	270
195	300
196	20
196	142
196	279
197	103
197	217
197	348
197	384
197	458
198	432
199	146
199	358
200	229
200	233
200	446
200	455
201	135
201	376
202	276
202	323
203	331
203	405
204	61
205	15
205	496
206	20
206	84
206	320
206	329
206	416
207	116
207	200
207	372
207	390
209	250
209	378
210	410
210	444
211	129
212	335
212	379
212	457
213	143
214	212
215	7
215	227
216	318
216	407
217	496
219	57
219	193
219	348
220	492
222	105
222	137
222	159
222	299
222	396
222	419
223	236
223	236
223	259
224	13
224	61
224	122
224	392
225	94
225	216
225	221
225	333
226	22
228	118
228	258
229	28
230	386
231	115
231	191
231	236
232	441
233	162
234	67
234	344
235	217
235	273
235	447
235	496
236	415
237	113
237	289
237	298
238	317
239	29
239	139
239	305
239	380
240	325
242	228
243	204
243	224
243	298
243	301
244	147
244	446
245	248
246	65
246	76
246	244
246	311
246	413
246	467
248	133
248	259
248	304
248	409
249	2
249	17
249	177
249	244
250	299
250	442
250	483
252	158
252	224
252	234
252	347
253	7
253	19
253	156
254	98
254	326
254	404
255	229
255	249
256	33
259	232
259	385
260	388
260	490
264	5
264	130
264	393
265	218
265	438
265	475
266	70
266	307
266	327
267	72
267	224
268	5
269	264
269	429
270	120
270	335
271	233
273	14
273	282
275	52
276	302
276	464
278	55
278	279
278	428
279	460
280	16
280	22
280	254
281	261
282	46
282	208
282	278
282	338
282	389
283	42
283	216
283	296
283	353
283	418
284	258
284	491
285	115
285	274
286	134
286	194
286	384
286	465
286	499
288	6
288	149
288	305
288	409
289	211
289	368
290	94
290	436
291	185
293	95
293	162
293	209
293	277
294	57
294	419
294	422
296	9
296	132
296	247
297	25
298	353
298	378
298	384
299	336
299	496
300	269
302	252
303	169
303	319
303	489
304	431
305	5
305	182
306	215
307	14
307	400
309	8
309	35
309	77
309	466
310	242
310	323
311	13
311	43
311	99
312	304
312	310
314	191
314	201
314	302
315	31
315	370
318	229
318	307
319	144
320	128
320	330
321	136
321	192
321	318
321	376
321	453
322	67
322	232
323	432
324	3
324	240
325	258
328	206
328	358
328	465
329	132
329	143
329	341
330	324
330	417
331	168
331	446
332	180
332	232
333	42
333	100
333	418
334	6
335	4
335	202
336	8
336	230
336	238
336	358
337	36
337	140
338	421
338	496
339	56
339	214
339	352
339	393
340	46
340	242
340	382
341	85
342	171
343	258
343	301
344	81
346	7
346	15
346	331
347	228
348	11
348	232
349	20
349	308
349	401
350	57
351	444
352	145
353	18
353	34
354	24
354	185
355	20
355	26
356	198
356	213
356	499
358	260
358	489
358	492
359	451
359	454
361	129
362	130
362	133
363	344
364	47
364	215
365	486
366	99
366	230
366	274
366	317
366	328
366	418
368	337
368	467
369	247
369	259
371	182
371	237
372	17
372	61
373	8
373	168
374	390
374	466
375	229
375	258
375	462
376	31
376	141
377	298
377	325
377	382
378	325
378	380
381	8
381	173
382	223
383	229
383	408
384	251
384	284
385	393
386	58
387	271
387	311
387	407
388	174
388	203
388	246
388	431
388	461
389	338
390	245
391	21
391	47
391	54
391	154
391	340
392	116
392	139
392	297
393	46
393	102
393	127
393	481
394	4
394	222
394	225
394	296
394	348
394	442
395	103
395	324
396	452
397	60
397	433
398	101
398	172
398	339
399	208
401	20
401	398
402	471
402	482
403	313
405	182
406	202
407	94
407	118
408	110
408	302
408	453
409	54
410	309
411	46
411	224
411	266
411	437
412	111
412	466
413	120
413	178
413	311
413	428
414	12
414	86
414	298
414	467
415	463
416	35
416	96
417	303
418	206
420	154
420	157
420	205
420	373
420	400
421	324
422	6
422	52
422	339
423	340
424	102
424	248
424	381
425	265
425	322
425	489
426	83
426	308
427	213
427	218
427	482
428	29
428	218
429	187
429	488
430	142
430	388
430	411
430	431
430	495
433	11
433	84
433	487
434	119
435	241
436	232
436	301
436	315
436	428
436	452
437	147
438	19
438	399
438	403
438	423
438	485
439	168
439	236
440	24
440	436
441	191
441	213
441	216
441	247
441	499
442	419
442	428
443	449
444	200
444	211
444	366
445	175
445	315
446	4
446	249
446	382
447	96
447	351
448	139
448	327
448	406
448	460
449	191
449	242
450	385
451	106
451	180
452	208
452	405
453	99
453	238
453	275
454	248
454	372
455	52
455	250
455	319
455	487
456	52
456	290
457	286
457	293
458	227
458	448
459	109
460	190
460	454
461	115
461	483
462	103
462	445
463	164
463	314
464	194
464	347
465	217
465	277
465	347
465	365
466	70
466	298
466	453
467	56
468	56
469	286
469	427
469	438
470	46
470	208
470	362
471	137
471	468
472	25
472	61
473	223
473	481
474	51
474	311
474	403
474	448
475	260
475	426
476	133
476	301
476	461
477	76
478	312
478	332
478	385
479	63
479	84
479	250
480	199
480	421
482	88
482	103
483	289
483	358
484	356
485	256
485	328
485	351
485	403
486	179
486	451
487	163
487	307
487	349
488	100
489	21
489	73
489	235
489	282
490	93
490	119
490	202
491	180
491	206
491	339
491	434
492	52
492	235
493	71
493	317
493	437
493	492
494	490
495	26
495	136
495	193
495	289
496	374
496	431
499	26
499	33
499	452
