0	258
1	200
1	262
1	414
2	302
2	444
3	68
3	144
4	381
4	413
5	157
6	217
6	282
6	332
6	414
6	475
7	82
7	91
7	125
7	197
7	376
8	149
8	210
8	344
9	84
9	306
9	449
9	465
10	257
10	350
11	32
12	7
12	9
13	204
14	9
14	30
15	40
18	179
18	245
18	305
20	54
20	369
21	210
23	269
23	373
24	123
25	421
26	337
27	20
27	197
27	385
28	210
28	335
28	362
28	410
29	199
29	454
30	262
32	19
32	116
32	228
32	442
33	117
33	149
33	231
33	349
34	400
35	247
35	308
35	462
35	476
36	215
37	273
37	320
37	345
37	346
38	14
38	261
38	331
38	345
39	4
39	123
40	132
41	473
43	20
44	11
44	201
44	384
44	436
45	243
45	368
45	371
46	71
47	72
47	215
47	245
48	496
49	134
50	132
51	138
51	286
52	7
52	38
52	367
52	420
53	83
53	131
53	491
54	45
54	76
54	123
54	155
54	225
54	403
55	17
55	400
55	446
57	396
58	418
58	491
59	0
59	177
59	257
59	478
60	65
60	311
60	359
60	482
60	482
61	114
61	376
61	399
62	220
62	333
63	129
63	182
63	447
64	16
65	140
66	149
66	344
67	9
67	38
68	174
68	418
68	486
68	496
69	177
70	1
70	462
71	352
73	97
73	203
73	233
74	208
75	330
76	91
76	174
76	270
76	312
77	51
77	335
77	405
77	465
78	32
78	45
78	76
79	452
80	65
80	156
80	213
80	457
81	56
81	343
82	311
82	434
83	169
83	171
83	188
84	201
84	412
85	363
86	451
87	453
89	108
89	156
89	262
90	24
90	62
91	213
91	307
92	39
92	68
92	258
93	46
93	137
94	70
94	186
94	404
94	412
94	435
95	288
97	48
97	251
97	435
98	106
99	183
99	305
99	396
101	45
101	177
101	234
101	407
101	480
102	200
102	269
102	282
103	96
103	123
103	259
103	316
104	227
104	239
104	240
106	147
106	298
107	268
107	379
108	247
110	389
112	11
112	26
112	96
112	153
112	388
112	449
113	363
113	385
114	166
115	33
115	189
116	128
117	12
117	198
117	213
117	235
118	51
118	295
118	491
119	229
119	362
119	393
119	401
119	425
120	275
121	57
121	72
121	439
121	455
121	457
122	321
122	497
123	131
123	160
123	368
125	100
125	318
125	424
126	43
126	77
126	175
126	405
127	43
127	65
127	239
127	426
128	150
129	198
130	440
131	99
132	476
133	108
133	414
136	407
136	433
137	54
137	124
137	322
137	416
137	451
138	73
138	104
139	77
139	109
139	289
141	130
141	185
141	234
142	388
142	403
143	100
143	100
143	144
143	276
143	340
144	100
144	302
144	383
145	140
145	337
146	476
147	274
147	317
147	317
147	438
147	479
148	14
148	347
148	468
149	19
149	130
150	169
151	121
151	239
152	102
152	258
153	386
154	69
154	148
155	307
155	444
156	351
156	457
157	198
157	293
158	44
158	70
158	154
158	290
159	100
159	333
159	473
160	79
160	151
160	278
161	29
161	384
162	56
162	186
162	465
163	157
163	315
164	330
165	498
166	126
166	243
167	455
168	498
170	168
170	395
170	475
171	226
171	330
172	55
172	273
173	15
173	199
173	332
174	15
175	106
177	233
177	482
179	52
179	118
179	233
180	26
180	50
180	127
180	209
180	440
181	240
182	118
182	362
182	446
183	25
184	417
184	465
185	130
185	447
186	293
186	309
187	210
187	411
188	166
189	120
189	328
190	178
190	295
192	25
192	143
192	248
192	337
194	141
194	145
194	267
194	469
194	494
195	255
196	8
196	23
196	102
196	299
196	438
197	209
198	147
198	246
198	449
199	186
199	211
200	48
200	48
200	56
200	355
200	362
200	474
201	113
201	166
201	349
202	343
203	279
203	412
204	306
205	59
205	72
205	185
205	339
205	465
206	166
206	344
206	387
206	417
207	69
207	455
208	277
208	403
209	45
209	190
209	495
210	468
211	98
211	107
211	193
211	378
211	410
211	444
212	106
212	133
212	249
212	414
212	429
212	437
213	254
214	265
214	294
215	4
215	18
215	94
215	97
215	156
216	86
216	317
217	56
217	126
217	391
218	4
218	233
220	273
221	167
221	399
221	464
222	17
223	164
223	242
223	337
224	208
225	107
225	169
225	242
225	266
226	483
227	10
227	377
228	83
228	238
228	394
229	238
230	190
231	463
232	293
232	362
233	98
233	257
234	138
234	256
234	359
235	54
235	104
235	164
235	225
235	397
236	197
236	198
237	34
237	173
237	447
238	89
238	364
238	407
239	87
239	157
239	395
239	423
239	490
241	5
241	39
241	68
241	422
243	83
243	168
243	324
244	44
244	234
244	252
245	177
245	474
246	79
246	157
246	248
247	38
247	224
248	168
248	177
248	252
248	278
249	235
249	273
249	338
250	441
251	39
251	82
251	97
251	150
253	376
253	401
254	410
255	217
255	371
256	10
258	61
258	280
259	144
260	29
260	129
260	358
261	62
261	138
261	190
261	380
263	133
263	249
264	258
265	74
265	448
266	226
266	336
266	419
266	459
267	126
267	205
269	485
270	237
271	16
271	98
272	118
272	156
272	283
272	291
273	135
273	351
273	482
274	9
274	123
275	131
275	403
276	69
276	79
276	213
277	17
277	406
277	461
278	121
279	58
280	115
280	188
280	333
281	47
281	160
282	145
282	200
283	326
284	49
284	64
284	293
285	85
286	185
286	212
287	188
288	184
288	297
288	494
289	44
289	60
289	249
289	292
290	232
290	465
291	176
291	245
291	278
291	497
293	56
293	67
293	96
293	464
294	200
295	244
297	56
297	153
297	232
297	249
297	477
298	105
299	355
300	301
300	396
301	35
301	202
301	378
302	262
302	408
303	191
304	109
304	119
304	183
304	190
304	440
305	178
307	324
308	124
308	350
308	468
309	181
310	110
310	353
310	475
311	0
311	93
311	312
311	363
311	367
311	377
312	35
312	168
313	110
313	339
314	52
314	196
315	21
315	96
315	219
