0	110
0	216
0	443
0	444
0	458
1	444
2	239
3	64
6	21
6	488
7	59
7	95
7	464
8	97
8	300
8	300
8	333
9	441
10	151
11	168
11	300
12	268
13	7
13	457
14	34
14	153
14	469
15	180
15	401
15	441
16	102
16	231
16	281
16	283
18	14
18	115
19	8
20	394
20	464
20	493
21	263
21	431
21	458
22	24
22	102
22	467
23	261
23	449
24	220
24	230
24	352
24	485
25	331
25	386
26	189
27	52
27	240
27	291
27	340
27	450
28	102
28	116
28	412
29	266
30	377
31	7
31	216
32	140
32	288
32	437
32	442
33	55
33	97
33	296
33	382
34	117
34	188
34	252
35	24
35	56
35	431
35	464
36	174
36	200
36	361
36	425
36	444
37	215
38	148
38	434
39	447
40	422
40	427
42	6
44	2
44	73
44	130
45	172
45	292
46	78
47	25
47	210
47	253
48	118
48	152
49	227
49	263
49	295
50	76
50	271
50	392
50	444
51	419
52	184
52	198
52	260
53	365
53	391
53	474
54	365
55	123
56	9
56	75
56	111
56	125
56	140
56	372
57	20
57	91
57	262
59	158
60	24
61	472
62	76
62	126
62	269
62	460
63	93
64	155
64	243
65	222
65	464
66	258
66	313
66	409
66	463
67	149
67	313
68	150
68	166
68	331
68	474
69	93
69	189
69	240
69	246
69	400
70	451
71	190
72	157
72	230
72	345
72	482
73	44
73	85
74	137
74	305
74	331
75	127
75	228
75	260
75	344
76	155
76	241
77	237
77	463
77	491
78	129
78	222
78	307
78	314
78	428
79	428
79	495
80	156
80	237
81	84
82	222
82	314
83	49
83	229
83	233
84	58
84	101
84	181
85	69
85	90
85	167
85	355
86	103
87	251
87	382
87	397
88	140
89	218
89	475
90	186
91	88
91	346
91	371
91	381
93	333
93	390
94	279
94	355
95	133
95	142
95	206
95	382
95	432
96	311
96	344
97	40
98	260
98	437
98	470
99	186
100	53
100	235
102	38
102	41
103	66
103	123
103	261
104	50
104	75
105	136
105	283
105	367
106	11
106	125
106	451
107	196
107	239
107	330
108	332
108	416
109	54
109	334
110	70
111	94
111	103
111	215
111	400
112	262
113	142
113	330
113	384
114	238
114	451
116	434
117	15
117	303
117	444
119	126
119	355
119	389
121	235
121	434
121	456
122	31
122	371
123	291
125	83
125	159
125	382
126	133
126	216
126	381
126	443
127	209
127	227
127	465
128	195
128	428
130	105
130	369
130	454
131	452
132	35
132	356
132	424
133	498
134	19
134	388
135	178
135	219
136	88
136	339
136	487
137	82
137	368
138	4
138	90
139	178
139	180
140	47
140	153
140	425
141	69
141	363
141	365
141	424
143	20
144	394
145	218
145	313
146	160
146	292
146	423
146	483
147	54
147	141
147	305
148	115
148	490
149	160
149	479
150	131
150	388
151	88
151	335
152	144
152	173
152	365
153	39
153	151
153	171
153	178
154	364
155	88
155	349
155	352
155	418
155	480
156	433
157	60
158	76
158	452
159	297
160	184
160	198
161	55
161	56
161	60
162	32
163	208
163	244
163	366
164	139
164	437
165	250
165	368
165	414
165	446
165	476
166	141
166	263
167	39
167	257
167	323
167	436
167	482
168	32
168	420
169	29
169	243
170	105
170	177
170	267
170	412
170	421
170	470
171	147
171	334
171	357
171	431
173	73
173	431
174	237
174	375
175	326
176	360
176	494
177	112
177	400
178	5
