0	0	0.996453
1	1	0.994254
2	2	0.99999
3	3	0.996204
4	4	0.993988
5	5	0.992163
6	6	0.999759
7	7	0.992048
8	8	0.999921
9	9	0.99792
10	10	0.99532
11	11	0.997392
12	12	1
13	13	0.997097
14	14	1
15	15	1
16	16	0.996128
17	17	0.993009
18	18	0.996204
19	19	0.999143
20	20	0.993573
21	21	0.997487
22	22	0.990181
23	23	1
24	24	0.998362
25	25	1
26	26	0.997178
27	27	0.992163
28	28	0.993988
29	29	1
30	30	1
31	31	0.990366
32	32	0.996557
33	33	0.996966
34	34	1
35	35	0.996204
36	36	1
37	37	1
38	38	0.999668
39	39	0.999999
40	40	0.998544
41	41	1
42	42	0.999125
43	43	0.996505
44	44	0.999955
45	45	0.998008
46	46	0.997379
47	47	0.993988
48	48	0.996126
49	49	1
50	50	0.996911
51	51	0.996846
52	52	0.999999
53	53	1
54	54	0.991874
55	55	0.997918
56	56	0.993542
57	57	0.997601
58	58	0.998348
59	59	0.999594
60	60	0.997729
61	61	1
62	62	1
63	63	1
64	64	0.99664
65	65	0.999994
66	66	0.996765
67	67	0.994225
68	68	0.999964
69	69	0.9963
70	70	0.996898
71	71	1
72	72	0.997392
73	73	1
74	74	0.999955
75	75	0.990181
76	76	0.993542
77	77	0.993009
78	78	1
79	79	0.992163
80	80	0.998821
81	81	0.998153
82	82	0.996502
83	83	0.990435
84	84	0.999219
85	85	1
86	86	1
87	87	0.996154
88	88	1
89	89	0.999766
90	90	0.999605
91	91	0.988652
92	92	0.988652
93	93	0.993988
94	94	0.997734
95	95	0.99978
96	96	0.997963
97	97	0.998262
98	98	0.999601
99	99	1
