0	118	0	118	1.0
0	47	0	47	1.0
2	102	2	102	1.0
2	79	2	79	1.0
2	77	2	77	1.0
3	60	3	60	1.0
3	33	3	33	1.0
3	197	3	197	1.0
4	52	4	52	1.0
4	26	4	26	1.0
5	6	5	6	1.0
5	98	5	98	1.0
6	114	6	114	1.0
6	98	6	98	1.0
7	117	7	117	1.0
7	69	7	69	1.0
8	54	8	54	1.0
8	52	8	52	1.0
8	173	8	173	1.0
9	179	9	179	1.0
9	119	9	119	1.0
10	139	10	139	1.0
11	121	11	121	1.0
11	35	11	35	1.0
11	134	11	134	1.0
11	51	11	51	1.0
12	33	12	33	1.0
12	185	12	185	1.0
12	60	12	60	1.0
13	39	13	39	1.0
13	159	13	159	1.0
14	78	14	78	1.0
14	139	14	139	1.0
16	46	16	46	1.0
16	27	16	27	1.0
16	28	16	28	1.0
17	178	17	178	1.0
17	103	17	103	1.0
17	122	17	122	1.0
18	168	18	168	1.0
18	84	18	84	1.0
19	87	19	87	1.0
19	69	19	69	1.0
20	30	20	30	1.0
20	10	20	10	1.0
20	139	20	139	1.0
21	60	21	60	1.0
21	3	21	3	1.0
22	23	22	23	1.0
22	143	22	143	1.0
22	113	22	113	1.0
23	113	23	113	1.0
23	138	23	138	1.0
24	173	24	173	1.0
24	155	24	155	1.0
26	131	26	131	1.0
26	52	26	52	1.0
27	183	27	183	1.0
27	67	27	67	1.0
27	46	27	46	1.0
27	142	27	142	1.0
28	103	28	103	1.0
28	46	28	46	1.0
28	27	28	27	1.0
29	143	29	143	1.0
29	23	29	23	1.0
29	74	29	74	1.0
30	78	30	78	1.0
30	40	30	40	1.0
30	139	30	139	1.0
31	81	31	81	1.0
31	100	31	100	1.0
32	2	32	2	1.0
32	148	32	148	1.0
32	199	32	199	1.0
32	77	32	77	1.0
33	105	33	105	1.0
33	12	33	12	1.0
33	3	33	3	1.0
34	106	34	106	1.0
34	0	34	0	1.0
34	118	34	118	1.0
35	73	35	73	1.0
35	121	35	121	1.0
35	76	35	76	1.0
36	103	36	103	1.0
36	142	36	142	1.0
36	181	36	181	1.0
37	2	37	2	1.0
37	91	37	91	1.0
38	53	38	53	1.0
39	187	39	187	1.0
39	190	39	190	1.0
40	188	40	188	1.0
40	30	40	30	1.0
41	35	41	35	1.0
41	121	41	121	1.0
41	73	41	73	1.0
42	22	42	22	1.0
42	23	42	23	1.0
42	89	42	89	1.0
43	195	43	195	1.0
43	194	43	194	1.0
43	35	43	35	1.0
44	108	44	108	1.0
44	158	44	158	1.0
44	106	44	106	1.0
45	184	45	184	1.0
45	50	45	50	1.0
45	75	45	75	1.0
45	71	45	71	1.0
46	27	46	27	1.0
46	16	46	16	1.0
46	122	46	122	1.0
47	126	47	126	1.0
47	93	47	93	1.0
48	28	48	28	1.0
48	142	48	142	1.0
48	183	48	183	1.0
49	68	49	68	1.0
50	165	50	165	1.0
50	184	50	184	1.0
50	45	50	45	1.0
50	71	50	71	1.0
51	73	51	73	1.0
51	35	51	35	1.0
51	134	51	134	1.0
52	173	52	173	1.0
52	131	52	131	1.0
52	94	52	94	1.0
53	108	53	108	1.0
53	38	53	38	1.0
53	47	53	47	1.0
54	110	54	110	1.0
54	8	54	8	1.0
57	168	57	168	1.0
57	193	57	193	1.0
58	68	58	68	1.0
58	49	58	49	1.0
59	130	59	130	1.0
59	137	59	137	1.0
60	185	60	185	1.0
60	3	60	3	1.0
60	33	60	33	1.0
60	21	60	21	1.0
61	25	61	25	1.0
62	107	62	107	1.0
62	123	62	123	1.0
62	127	62	127	1.0
63	99	63	99	1.0
64	190	64	190	1.0
64	159	64	159	1.0
65	72	65	72	1.0
65	157	65	157	1.0
65	87	65	87	1.0
66	92	66	92	1.0
67	27	67	27	1.0
67	163	67	163	1.0
67	122	67	122	1.0
67	103	67	103	1.0
68	58	68	58	1.0
68	49	68	49	1.0
69	19	69	19	1.0
69	157	69	157	1.0
69	87	69	87	1.0
71	50	71	50	1.0
71	184	71	184	1.0
71	165	71	165	1.0
71	45	71	45	1.0
72	69	72	69	1.0
72	19	72	19	1.0
73	35	73	35	1.0
73	134	73	134	1.0
73	170	73	170	1.0
74	138	74	138	1.0
74	143	74	143	1.0
74	29	74	29	1.0
75	184	75	184	1.0
75	165	75	165	1.0
75	50	75	50	1.0
75	45	75	45	1.0
76	35	76	35	1.0
76	73	76	73	1.0
77	91	77	91	1.0
77	132	77	132	1.0
78	30	78	30	1.0
78	14	78	14	1.0
79	109	79	109	1.0
79	2	79	2	1.0
79	91	79	91	1.0
79	77	79	77	1.0
80	171	80	171	1.0
80	33	80	33	1.0
80	105	80	105	1.0
81	86	81	86	1.0
81	100	81	100	1.0
81	31	81	31	1.0
82	196	82	196	1.0
