0	32
0	43
0	89
1	72
1	86
1	62
2	41
2	30
2	33
3	16
3	57
3	55
4	29
4	27
4	18
5	20
5	14
5	42
6	72
6	70
6	82
7	76
7	83
7	75
8	40
8	10
8	48
9	47
9	2
9	65
10	61
10	40
10	91
11	70
11	6
12	53
12	89
12	72
13	67
13	28
13	14
14	5
14	67
14	20
15	73
15	67
15	85
16	55
16	3
16	57
17	90
17	89
18	27
18	38
18	26
19	90
19	79
19	43
20	5
20	42
21	37
21	57
22	95
22	47
22	32
23	74
23	62
23	53
24	45
24	69
24	88
25	52
26	27
26	18
26	29
27	18
27	4
27	29
28	13
28	20
28	14
29	4
29	27
29	18
30	98
30	51
30	76
31	59
31	25
31	46
32	58
32	0
32	43
33	41
33	58
33	46
34	71
34	56
34	88
35	52
35	60
36	19
36	33
36	94
37	44
37	57
38	18
38	26
38	27
39	53
39	62
39	67
40	10
40	48
40	8
41	33
41	2
41	46
42	20
42	5
43	90
43	32
44	69
44	55
45	24
45	69
46	33
46	41
46	63
47	95
47	82
47	9
48	40
48	49
48	10
49	48
49	40
49	68
50	5
50	14
50	42
51	98
51	80
51	30
52	25
52	60
52	83
53	12
53	62
53	39
54	3
54	66
54	57
55	16
55	69
55	3
56	34
56	37
57	3
57	16
57	55
58	32
58	95
58	33
59	31
59	33
60	99
60	52
60	83
61	10
61	91
61	40
62	53
62	39
62	12
63	46
63	41
63	60
64	75
64	83
64	76
65	82
65	94
65	81
66	3
66	57
66	16
67	13
67	14
67	39
68	97
68	49
68	40
69	44
69	55
69	16
70	6
70	82
71	34
71	56
72	12
72	6
72	1
73	15
73	39
73	67
74	23
74	10
75	64
76	83
76	7
76	75
77	75
77	64
77	7
78	23
78	85
78	62
79	4
79	90
79	91
80	51
80	98
80	30
81	94
81	65
81	82
82	65
82	58
82	47
83	76
83	64
84	61
84	10
85	73
85	15
85	78
86	1
86	49
86	68
87	45
87	24
87	92
88	24
89	17
89	12
89	53
90	43
90	79
91	61
91	79
91	10
92	24
92	45
92	88
93	46
93	18
94	81
94	65
94	82
95	47
95	22
95	32
96	66
96	54
96	3
97	68
97	49
97	40
98	51
98	30
98	80
99	60
99	52
99	83
