0	52	0	52	1.0
0	47	0	47	1.0
0	84	0	84	1.0
1	54	1	54	1.0
1	33	1	33	1.0
1	30	1	30	1.0
2	83	2	83	1.0
3	84	3	84	1.0
3	47	3	47	1.0
3	5	3	5	1.0
4	39	4	39	1.0
4	23	4	23	1.0
4	67	4	67	1.0
5	11	5	11	1.0
5	97	5	97	1.0
5	3	5	3	1.0
6	46	6	46	1.0
6	19	6	19	1.0
6	52	6	52	1.0
7	57	7	57	1.0
7	22	7	22	1.0
7	64	7	64	1.0
8	75	8	75	1.0
9	75	9	75	1.0
9	34	9	34	1.0
10	32	10	32	1.0
10	41	10	41	1.0
11	5	11	5	1.0
11	84	11	84	1.0
11	3	11	3	1.0
12	35	12	35	1.0
12	72	12	72	1.0
12	45	12	45	1.0
13	57	13	57	1.0
13	64	13	64	1.0
14	97	14	97	1.0
14	56	14	56	1.0
14	52	14	52	1.0
15	91	15	91	1.0
15	75	15	75	1.0
16	34	16	34	1.0
17	96	17	96	1.0
17	24	17	24	1.0
18	66	18	66	1.0
19	52	19	52	1.0
19	6	19	6	1.0
19	46	19	46	1.0
20	63	20	63	1.0
21	58	21	58	1.0
21	53	21	53	1.0
21	89	21	89	1.0
22	59	22	59	1.0
22	57	22	57	1.0
22	7	22	7	1.0
23	72	23	72	1.0
23	55	23	55	1.0
23	39	23	39	1.0
24	17	24	17	1.0
25	81	25	81	1.0
25	63	25	63	1.0
26	56	26	56	1.0
26	46	26	46	1.0
26	47	26	47	1.0
27	24	27	24	1.0
28	50	28	50	1.0
28	64	28	64	1.0
29	90	29	90	1.0
29	38	29	38	1.0
29	74	29	74	1.0
30	54	30	54	1.0
30	86	30	86	1.0
30	53	30	53	1.0
31	37	31	37	1.0
31	88	31	88	1.0
31	69	31	69	1.0
32	76	32	76	1.0
32	69	32	69	1.0
33	54	33	54	1.0
33	1	33	1	1.0
33	30	33	30	1.0
34	9	34	9	1.0
35	12	35	12	1.0
35	45	35	45	1.0
35	72	35	72	1.0
36	68	36	68	1.0
36	73	36	73	1.0
37	31	37	31	1.0
37	88	37	88	1.0
38	90	38	90	1.0
38	29	38	29	1.0
38	74	38	74	1.0
39	55	39	55	1.0
39	23	39	23	1.0
39	72	39	72	1.0
40	73	40	73	1.0
40	36	40	36	1.0
40	68	40	68	1.0
41	96	41	96	1.0
41	88	41	88	1.0
42	3	42	3	1.0
42	56	42	56	1.0
42	5	42	5	1.0
43	92	43	92	1.0
43	77	43	77	1.0
44	93	44	93	1.0
44	92	44	92	1.0
45	35	45	35	1.0
45	12	45	12	1.0
45	72	45	72	1.0
46	26	46	26	1.0
46	6	46	6	1.0
46	52	46	52	1.0
47	84	47	84	1.0
47	3	47	3	1.0
47	0	47	0	1.0
48	64	48	64	1.0
48	50	48	50	1.0
49	94	49	94	1.0
50	28	50	28	1.0
50	64	50	64	1.0
51	81	51	81	1.0
52	0	52	0	1.0
52	19	52	19	1.0
52	56	52	56	1.0
53	58	53	58	1.0
53	21	53	21	1.0
53	99	53	99	1.0
54	1	54	1	1.0
54	30	54	30	1.0
54	86	54	86	1.0
55	39	55	39	1.0
55	23	55	23	1.0
55	89	55	89	1.0
56	26	56	26	1.0
56	52	56	52	1.0
56	5	56	5	1.0
57	13	57	13	1.0
57	64	57	64	1.0
58	21	58	21	1.0
58	82	58	82	1.0
58	53	58	53	1.0
59	22	59	22	1.0
59	36	59	36	1.0
60	85	60	85	1.0
61	15	61	15	1.0
61	98	61	98	1.0
62	3	62	3	1.0
62	56	62	56	1.0
62	42	62	42	1.0
63	25	63	25	1.0
63	20	63	20	1.0
64	50	64	50	1.0
65	8	65	8	1.0
65	75	65	75	1.0
66	18	66	18	1.0
67	39	67	39	1.0
67	4	67	4	1.0
67	89	67	89	1.0
68	36	68	36	1.0
68	73	68	73	1.0
69	32	69	32	1.0
69	76	69	76	1.0
70	36	70	36	1.0
70	85	70	85	1.0
71	60	71	60	1.0
71	85	71	85	1.0
72	23	72	23	1.0
72	12	72	12	1.0
72	45	72	45	1.0
73	36	73	36	1.0
73	40	73	40	1.0
73	68	73	68	1.0
74	29	74	29	1.0
74	90	74	90	1.0
74	38	74	38	1.0
75	15	75	15	1.0
76	32	76	32	1.0
76	69	76	69	1.0
77	92	77	92	1.0
77	43	77	43	1.0
78	83	78	83	1.0
78	34	78	34	1.0
79	75	79	75	1.0
80	69	80	69	1.0
82	58	82	58	1.0
82	30	82	30	1.0
82	54	82	54	1.0
83	78	83	78	1.0
84	3	84	3	1.0
84	47	84	47	1.0
84	0	84	0	1.0
85	68	85	68	1.0
85	60	85	60	1.0
86	30	86	30	1.0
86	54	86	54	1.0
86	58	86	58	1.0
87	48	87	48	1.0
87	64	87	64	1.0
88	37	88	37	1.0
88	96	88	96	1.0
89	99	89	99	1.0
89	23	89	23	1.0
89	55	89	55	1.0
90	29	90	29	1.0
90	38	90	38	1.0
90	74	90	74	1.0
92	43	92	43	1.0
93	9	93	9	1.0
93	65	93	65	1.0
94	64	94	64	1.0
95	83	95	83	1.0
95	75	95	75	1.0
96	88	96	88	1.0
97	5	97	5	1.0
97	14	97	14	1.0
97	3	97	3	1.0
99	89	99	89	1.0
99	53	99	53	1.0
99	55	99	55	1.0
