1	11	1	11	1.0
1	17	1	17	1.0
2	27	2	27	1.0
2	62	2	62	1.0
3	99	3	99	1.0
3	6	3	6	1.0
3	13	3	13	1.0
5	68	5	68	1.0
5	53	5	53	1.0
5	87	5	87	1.0
6	3	6	3	1.0
6	99	6	99	1.0
7	94	7	94	1.0
7	21	7	21	1.0
8	20	8	20	1.0
13	99	13	99	1.0
13	3	13	3	1.0
18	85	18	85	1.0
18	48	18	48	1.0
18	38	18	38	1.0
19	90	19	90	1.0
20	54	20	54	1.0
20	90	20	90	1.0
21	7	21	7	1.0
21	94	21	94	1.0
22	68	22	68	1.0
22	99	22	99	1.0
22	61	22	61	1.0
24	95	24	95	1.0
27	62	27	62	1.0
29	3	29	3	1.0
30	65	30	65	1.0
30	74	30	74	1.0
31	56	31	56	1.0
31	71	31	71	1.0
32	86	32	86	1.0
34	83	34	83	1.0
35	75	35	75	1.0
36	42	36	42	1.0
37	52	37	52	1.0
38	84	38	84	1.0
38	13	38	13	1.0
40	6	40	6	1.0
41	55	41	55	1.0
42	36	42	36	1.0
43	73	43	73	1.0
44	67	44	67	1.0
48	18	48	18	1.0
48	85	48	85	1.0
49	76	49	76	1.0
52	64	52	64	1.0
52	36	52	36	1.0
53	79	53	79	1.0
53	22	53	22	1.0
56	31	56	31	1.0
57	39	57	39	1.0
57	51	57	51	1.0
60	45	60	45	1.0
61	6	61	6	1.0
61	99	61	99	1.0
62	27	62	27	1.0
62	97	62	97	1.0
64	52	64	52	1.0
65	30	65	30	1.0
65	67	65	67	1.0
66	28	66	28	1.0
67	65	67	65	1.0
68	22	68	22	1.0
68	13	68	13	1.0
69	35	69	35	1.0
70	24	70	24	1.0
74	19	74	19	1.0
76	81	76	81	1.0
78	65	78	65	1.0
78	67	78	67	1.0
79	53	79	53	1.0
79	92	79	92	1.0
79	91	79	91	1.0
81	23	81	23	1.0
81	76	81	76	1.0
82	45	82	45	1.0
82	41	82	41	1.0
83	34	83	34	1.0
84	38	84	38	1.0
85	18	85	18	1.0
85	38	85	38	1.0
85	99	85	99	1.0
87	68	87	68	1.0
87	38	87	38	1.0
89	32	89	32	1.0
90	19	90	19	1.0
91	79	91	79	1.0
91	6	91	6	1.0
92	79	92	79	1.0
92	13	92	13	1.0
93	10	93	10	1.0
94	7	94	7	1.0
94	55	94	55	1.0
95	90	95	90	1.0
96	32	96	32	1.0
97	27	97	27	1.0
99	3	99	3	1.0
99	13	99	13	1.0
