0	0	0.994512
1	1	0.998509
2	2	0.993017
3	3	0.991186
4	4	0.996196
5	5	0.991536
6	6	0.996147
7	7	0.994298
8	8	0.992899
9	9	0.989679
10	10	0.996551
11	11	0.993229
12	12	0.961229
13	13	0.984158
14	14	0.996618
15	15	0.993079
16	16	0.998224
17	17	0.995203
18	18	0.991793
19	19	0.972668
20	20	0.986361
21	21	0.966137
22	22	0.994552
23	23	0.997384
24	24	0.990387
25	25	0.9938
26	26	0.994876
27	27	0.996417
28	28	0.962727
29	29	0.995153
30	30	0.996305
31	31	0.996829
32	32	0.997302
33	33	0.995394
34	34	0.996526
35	35	0.993666
36	36	0.99739
37	37	0.991907
38	38	0.996944
39	39	0.997858
40	40	0.992646
41	41	0.988816
42	42	0.986649
43	43	0.998634
44	44	0.992367
45	45	0.988709
46	46	0.970105
47	47	0.997008
48	48	0.978223
49	49	0.996222
50	50	0.986138
51	51	0.99127
52	52	0.994053
53	53	0.995592
54	54	0.994273
55	55	0.992702
56	56	0.985431
57	57	0.991418
58	58	0.991099
59	59	0.983028
60	60	0.994658
61	61	0.978172
62	62	0.997936
63	63	0.994512
64	64	0.992522
65	65	0.995357
66	66	0.995241
67	67	0.991964
68	68	0.997137
69	69	0.96401
70	70	0.997815
71	71	0.975858
72	72	0.97906
73	73	0.993833
74	74	0.996697
75	75	0.965421
76	76	0.997526
77	77	0.997031
78	78	0.997166
79	79	0.990529
80	80	0.998702
81	81	0.961807
82	82	0.994756
83	83	0.991558
84	84	0.991949
85	85	0.994969
86	86	0.991352
87	87	0.989816
88	88	0.997092
89	89	0.994324
90	90	0.988879
91	91	0.992794
92	92	0.99507
93	93	0.991952
94	94	0.994051
95	95	0.997348
96	96	0.994829
97	97	0.983791
98	98	0.996243
99	99	0.988878
100	100	0.964967
101	101	0.992119
102	102	0.981737
103	103	0.994718
104	104	0.965465
105	105	0.996881
106	106	0.972367
107	107	0.984054
108	108	0.98147
109	109	0.995571
110	110	0.988514
111	111	0.985624
112	112	0.989207
113	113	0.992982
114	114	0.98608
115	115	0.997623
116	116	0.994183
117	117	0.979554
118	118	0.991956
119	119	0.986825
120	120	0.977186
121	121	0.99245
122	122	0.991677
123	123	0.987917
124	124	0.992982
125	125	0.995203
126	126	0.97002
127	127	0.954456
128	128	0.989341
129	129	0.995672
130	130	0.996382
131	131	0.99524
132	132	0.992762
133	133	0.989715
134	134	0.990602
135	135	0.998162
136	136	0.980188
137	137	0.994514
138	138	0.993346
139	139	0.997806
140	140	0.996484
141	141	0.966569
142	142	0.98882
143	143	0.996423
144	144	0.997074
145	145	0.968231
146	146	0.99723
147	147	0.995629
148	148	0.99452
149	149	0.988636
150	150	0.994322
151	151	0.961157
152	152	0.991793
153	153	0.988299
154	154	0.989404
155	155	0.969998
156	156	0.986323
157	157	0.994429
158	158	0.995613
159	159	0.985092
160	160	0.996461
161	161	0.995482
162	162	0.992764
163	163	0.992991
164	164	0.977504
165	165	0.994134
166	166	0.992296
167	167	0.984529
168	168	0.992992
169	169	0.994075
170	170	0.994448
171	171	0.993243
172	172	0.991647
173	173	0.994501
174	174	0.990054
175	175	0.995811
176	176	0.994784
177	177	0.990197
178	178	0.942502
179	179	0.990483
180	180	0.992024
181	181	0.987382
182	182	0.993641
183	183	0.973997
184	184	0.993443
185	185	0.986881
186	186	0.992374
187	187	0.994485
188	188	0.992134
189	189	0.991411
190	190	0.995241
191	191	0.996046
192	192	0.992009
193	193	0.996087
194	194	0.9702
195	195	0.99394
196	196	0.974838
197	197	0.989147
198	198	0.996413
199	199	0.98898
200	200	0.994013
201	201	0.990054
202	202	0.985284
203	203	0.996418
204	204	0.996771
205	205	0.987028
206	206	0.998467
207	207	0.994625
208	208	0.991089
209	209	0.994873
210	210	0.992064
211	211	0.997903
212	212	0.997436
213	213	0.981101
214	214	0.96064
215	215	0.996644
216	216	0.996855
217	217	0.96577
218	218	0.996386
219	219	0.993838
220	220	0.970502
221	221	0.992155
222	222	0.987637
223	223	0.991384
224	224	0.988107
225	225	0.990656
226	226	0.989221
227	227	0.994362
228	228	0.988627
229	229	0.993686
230	230	0.992583
231	231	0.993722
232	232	0.997418
233	233	0.992698
234	234	0.994521
235	235	0.992252
236	236	0.981052
237	237	0.993556
238	238	0.992506
239	239	0.994498
240	240	0.991962
241	241	0.995912
242	242	0.995863
243	243	0.993164
244	244	0.972702
245	245	0.997755
246	246	0.980816
247	247	0.995014
248	248	0.99379
249	249	0.996272
250	250	0.995227
251	251	0.994637
252	252	0.993747
253	253	0.996436
254	254	0.995174
255	255	0.982252
256	256	0.994069
257	257	0.998039
258	258	0.991273
259	259	0.993002
260	260	0.989858
261	261	0.98841
262	262	0.996288
263	263	0.996504
264	264	0.984724
265	265	0.996373
266	266	0.989615
267	267	0.989701
268	268	0.972172
269	269	0.991564
270	270	0.985894
271	271	0.994911
272	272	0.99547
273	273	0.993006
274	274	0.993641
275	275	0.9899
276	276	0.994208
277	277	0.995821
278	278	0.995125
