-2.2401683247290225	2.6120063138784406	-2.5108427095617150	4
5.8395839631545723	0.3099219033738838	4.9617476262700695	2
2.6826263732677740	0.3650972227273943	1.4287973977825508	0
-0.8067465189255518	6.9143257320994547	0.4000887498961734	3
-3.9959060188458357	-5.4147262841086654	1.9824501111154251	1
-0.1611453612915632	-0.6198490353016286	3.1842247290891441	4
-5.0483392940969969	0.2469597875966689	5.0813702147378059	4
-4.8832986086863688	-2.8275805358600050	0.6082797166483955	1
-4.8813546153656056	-2.6398433906726151	-0.9002507012686363	1
-1.8257428613065994	-1.2462918637441880	-0.2695481243502367	1
1.7757583409125690	2.2154524885062288	-3.4745502781322699	3
2.3283956947736906	2.6856278637309696	3.2619068005341547	2
-4.3299150648804829	1.1495633581678868	-1.6367474126448842	1
-0.5540953389598413	5.9865353007643911	-0.4377927718094765	0
-1.3401229265063255	5.2145007820173195	3.6011863448441219	3
-4.5684447085858295	2.0263746509721328	-1.2213944294767498	4
-0.2305380953727667	1.9487086982211190	0.9421127902094724	2
0.9029260546049254	1.0729608484288868	5.7312082390008179	2
-2.2640559047875088	0.7202810992226512	-1.6564415905801264	4
0.0143069274608857	2.1356366732333729	3.8225949522596170	2
1.9998910675909696	2.4761506170055463	-3.8259482368729496	0
-2.9503185919132946	4.6041772447458307	-6.2319440648494888	3
5.2382480363956754	1.8095549664245123	4.7541843760248650	0
1.5314173997412122	1.2485681104891868	-1.5917643990910877	3
1.2385843642956909	2.6686742870679852	0.6872382817719384	0
G3
0	18	2.0758603460643816	12	2.6962610082803926	15	2.7251627898600503	
1	22	1.6289833404482519	11	4.567480782546356	2	4.738265806936081	
2	24	2.818090583634704	11	2.978360608099561	23	3.3510590085797047	
3	13	1.275410972052046	14	3.663457528819878	24	4.7213758024767385	
4	7	3.0609039521381067	8	4.098043223671827	9	5.211233030652195	
5	19	2.833902174987667	17	3.2380516179248393	16	3.410186230757719	
6	5	5.313678863651968	7	5.4303384086537045	19	5.548153053442172	
7	8	1.5201687526633603	4	3.0609039521381067	9	3.5524220936326225	
8	7	1.5201687526633603	9	3.4170944953687803	12	3.89950208255685	
9	18	2.4460173812605723	8	3.4170944953687803	7	3.5524220936326225	
10	20	0.4916091117732235	23	2.130598639421039	0	4.14893410383302	
11	19	2.443740644199702	24	2.795870909270512	2	2.978360608099561	
12	15	0.9991058676346173	18	2.1100817964784486	0	2.6962610082803926	
13	3	1.275410972052046	24	3.9354284514133138	14	4.186553352255893	
14	19	3.3708910099724783	3	3.663457528819878	13	4.186553352255893	
15	12	0.9991058676346173	18	2.6842790759115824	0	2.7251627898600503	
16	24	1.6557875061967304	19	2.8969067363202545	23	3.1646828624381413	
17	19	2.358331728166158	5	3.2380516179248393	11	3.275684385178115	
18	0	2.0758603460643816	12	2.1100817964784486	9	2.4460173812605723	
19	17	2.358331728166158	11	2.443740644199702	5	2.833902174987667	
20	10	0.4916091117732235	23	2.591911227025201	0	4.4414032657188836	
21	0	4.280146459655259	15	5.8625085066427	20	5.901007450059821	
22	1	1.6289833404482519	11	3.385503911347661	2	4.435747830235477	
23	10	2.130598639421039	20	2.591911227025201	24	2.701167517720134	
24	16	1.6557875061967304	23	2.701167517720134	11	2.795870909270512	
