0	72	0	72	1.0
0	16	0	16	1.0
0	96	0	96	1.0
0	28	0	28	1.0
0	43	0	43	1.0
0	53	0	53	1.0
0	63	0	63	1.0
0	22	0	22	1.0
1	7	1	7	1.0
1	20	1	20	1.0
1	30	1	30	1.0
1	45	1	45	1.0
1	52	1	52	1.0
1	19	1	19	1.0
1	23	1	23	1.0
1	75	1	75	1.0
2	67	2	67	1.0
2	54	2	54	1.0
2	47	2	47	1.0
2	53	2	53	1.0
2	8	2	8	1.0
2	40	2	40	1.0
2	49	2	49	1.0
2	56	2	56	1.0
3	33	3	33	1.0
3	40	3	40	1.0
3	56	3	56	1.0
3	21	3	21	1.0
3	81	3	81	1.0
3	8	3	8	1.0
3	67	3	67	1.0
3	2	3	2	1.0
4	49	4	49	1.0
4	53	4	53	1.0
4	96	4	96	1.0
4	69	4	69	1.0
4	87	4	87	1.0
4	63	4	63	1.0
4	75	4	75	1.0
5	60	5	60	1.0
5	78	5	78	1.0
6	24	6	24	1.0
6	7	6	7	1.0
6	39	6	39	1.0
6	30	6	30	1.0
6	52	6	52	1.0
6	1	6	1	1.0
6	23	6	23	1.0
6	75	6	75	1.0
7	1	7	1	1.0
7	24	7	24	1.0
7	30	7	30	1.0
7	20	7	20	1.0
7	52	7	52	1.0
7	23	7	23	1.0
7	75	7	75	1.0
7	45	7	45	1.0
8	95	8	95	1.0
8	38	8	38	1.0
8	40	8	40	1.0
8	67	8	67	1.0
8	49	8	49	1.0
8	2	8	2	1.0
8	75	8	75	1.0
8	24	8	24	1.0
9	68	9	68	1.0
9	29	9	29	1.0
9	82	9	82	1.0
10	80	10	80	1.0
10	60	10	60	1.0
10	26	10	26	1.0
11	71	11	71	1.0
11	88	11	88	1.0
11	93	11	93	1.0
11	62	11	62	1.0
11	84	11	84	1.0
11	15	11	15	1.0
12	64	12	64	1.0
12	14	12	14	1.0
12	65	12	65	1.0
12	74	12	74	1.0
13	73	13	73	1.0
13	59	13	59	1.0
13	58	13	58	1.0
13	48	13	48	1.0
14	16	14	16	1.0
14	43	14	43	1.0
14	50	14	50	1.0
14	47	14	47	1.0
14	22	14	22	1.0
14	64	14	64	1.0
14	0	14	0	1.0
15	29	15	29	1.0
15	68	15	68	1.0
15	19	15	19	1.0
15	82	15	82	1.0
15	45	15	45	1.0
15	99	15	99	1.0
16	63	16	63	1.0
16	0	16	0	1.0
16	72	16	72	1.0
16	14	16	14	1.0
16	96	16	96	1.0
16	47	16	47	1.0
17	41	17	41	1.0
17	55	17	55	1.0
17	94	17	94	1.0
17	43	17	43	1.0
17	22	17	22	1.0
17	0	17	0	1.0
18	39	18	39	1.0
18	57	18	57	1.0
18	99	18	99	1.0
18	30	18	30	1.0
18	82	18	82	1.0
18	68	18	68	1.0
19	52	19	52	1.0
19	99	19	99	1.0
19	23	19	23	1.0
19	29	19	29	1.0
19	68	19	68	1.0
19	82	19	82	1.0
19	30	19	30	1.0
19	15	19	15	1.0
