0	82	0	82	1.0
0	692	0	692	1.0
0	251	0	251	1.0
1	210	1	210	1.0
1	359	1	359	1.0
2	53	2	53	1.0
2	830	2	830	1.0
2	165	2	165	1.0
3	392	3	392	1.0
3	686	3	686	1.0
3	396	3	396	1.0
5	136	5	136	1.0
5	599	5	599	1.0
5	214	5	214	1.0
6	330	6	330	1.0
6	96	6	96	1.0
7	748	7	748	1.0
7	983	7	983	1.0
7	810	7	810	1.0
9	318	9	318	1.0
9	766	9	766	1.0
9	921	9	921	1.0
10	733	10	733	1.0
12	530	12	530	1.0
12	317	12	317	1.0
13	593	13	593	1.0
13	221	13	221	1.0
13	375	13	375	1.0
14	251	14	251	1.0
14	692	14	692	1.0
15	60	15	60	1.0
15	744	15	744	1.0
16	461	16	461	1.0
16	480	16	480	1.0
17	932	17	932	1.0
17	132	17	132	1.0
18	954	18	954	1.0
18	296	18	296	1.0
18	658	18	658	1.0
19	754	19	754	1.0
19	786	19	786	1.0
19	336	19	336	1.0
20	473	20	473	1.0
20	811	20	811	1.0
20	867	20	867	1.0
21	129	21	129	1.0
21	781	21	781	1.0
22	939	22	939	1.0
22	432	22	432	1.0
22	685	22	685	1.0
23	366	23	366	1.0
23	812	23	812	1.0
25	433	25	433	1.0
25	57	25	57	1.0
25	727	25	727	1.0
26	326	26	326	1.0
27	286	27	286	1.0
27	276	27	276	1.0
28	176	28	176	1.0
28	649	28	649	1.0
28	261	28	261	1.0
29	966	29	966	1.0
29	514	29	514	1.0
30	177	30	177	1.0
30	426	30	426	1.0
30	171	30	171	1.0
31	785	31	785	1.0
31	103	31	103	1.0
31	869	31	869	1.0
32	935	32	935	1.0
32	672	32	672	1.0
32	771	32	771	1.0
34	900	34	900	1.0
34	525	34	525	1.0
34	63	34	63	1.0
35	304	35	304	1.0
35	47	35	47	1.0
35	116	35	116	1.0
36	854	36	854	1.0
36	337	36	337	1.0
36	565	36	565	1.0
37	855	37	855	1.0
37	664	37	664	1.0
37	909	37	909	1.0
38	112	38	112	1.0
38	263	38	263	1.0
38	289	38	289	1.0
39	46	39	46	1.0
39	250	39	250	1.0
40	97	40	97	1.0
40	387	40	387	1.0
41	528	41	528	1.0
41	616	41	616	1.0
41	896	41	896	1.0
42	705	42	705	1.0
42	704	42	704	1.0
43	825	43	825	1.0
43	277	43	277	1.0
43	146	43	146	1.0
44	392	44	392	1.0
44	366	44	366	1.0
45	305	45	305	1.0
45	915	45	915	1.0
46	155	46	155	1.0
46	758	46	758	1.0
46	654	46	654	1.0
47	603	47	603	1.0
47	964	47	964	1.0
47	35	47	35	1.0
48	467	48	467	1.0
48	349	48	349	1.0
48	605	48	605	1.0
49	329	49	329	1.0
49	240	49	240	1.0
49	737	49	737	1.0
50	172	50	172	1.0
50	772	50	772	1.0
51	575	51	575	1.0
51	866	51	866	1.0
51	243	51	243	1.0
53	2	53	2	1.0
53	180	53	180	1.0
53	830	53	830	1.0
54	85	54	85	1.0
55	60	55	60	1.0
55	698	55	698	1.0
55	450	55	450	1.0
56	314	56	314	1.0
56	213	56	213	1.0
56	687	56	687	1.0
57	564	57	564	1.0
57	25	57	25	1.0
57	323	57	323	1.0
58	334	58	334	1.0
58	556	58	556	1.0
58	606	58	606	1.0
59	958	59	958	1.0
59	393	59	393	1.0
59	695	59	695	1.0
60	55	60	55	1.0
60	450	60	450	1.0
60	698	60	698	1.0
61	669	61	669	1.0
61	120	61	120	1.0
62	944	62	944	1.0
62	669	62	669	1.0
63	525	63	525	1.0
63	34	63	34	1.0
64	105	64	105	1.0
64	747	64	747	1.0
64	907	64	907	1.0
65	925	65	925	1.0
65	256	65	256	1.0
65	345	65	345	1.0
66	491	66	491	1.0
66	609	66	609	1.0
66	723	66	723	1.0
68	684	68	684	1.0
68	297	68	297	1.0
69	77	69	77	1.0
69	557	69	557	1.0
69	471	69	471	1.0
70	487	70	487	1.0
70	293	70	293	1.0
70	893	70	893	1.0
71	137	71	137	1.0
71	689	71	689	1.0
72	75	72	75	1.0
72	811	72	811	1.0
73	426	73	426	1.0
73	484	73	484	1.0
74	173	74	173	1.0
74	319	74	319	1.0
74	775	74	775	1.0
75	72	75	72	1.0
75	811	75	811	1.0
76	663	76	663	1.0
76	412	76	412	1.0
76	184	76	184	1.0
77	69	77	69	1.0
77	557	77	557	1.0
77	471	77	471	1.0
78	140	78	140	1.0
78	531	78	531	1.0
78	761	78	761	1.0
79	708	79	708	1.0
79	389	79	389	1.0
79	209	79	209	1.0
80	635	80	635	1.0
81	237	81	237	1.0
81	415	81	415	1.0
81	343	81	343	1.0
82	0	82	0	1.0
82	692	82	692	1.0
82	73	82	73	1.0
83	219	83	219	1.0
83	476	83	476	1.0
83	908	83	908	1.0
84	310	84	310	1.0
85	54	85	54	1.0
