0	13
0	19
1	26
1	46
1	18
2	29
2	30
2	47
3	48
3	22
3	8
4	26
4	43
4	5
5	43
5	46
5	17
6	39
6	13
6	0
7	23
7	27
8	48
8	12
8	22
9	33
9	48
9	8
10	22
10	48
10	47
11	35
11	37
11	27
12	8
12	33
12	24
13	19
13	38
14	23
14	32
14	0
15	28
15	23
15	32
16	49
16	44
16	2
17	46
17	5
17	43
18	34
18	29
18	30
19	13
19	38
20	17
20	46
20	5
21	36
21	27
21	23
22	48
22	8
22	3
23	32
23	27
24	31
24	19
24	12
25	10
25	41
25	31
26	1
26	46
26	18
27	35
27	11
27	36
28	35
28	27
29	30
29	2
29	18
30	29
30	2
30	18
31	24
31	8
31	12
32	23
32	27
33	12
33	9
33	8
34	18
34	30
34	29
35	37
35	11
35	27
36	27
36	21
36	0
37	35
37	11
37	27
38	41
38	13
38	39
39	6
39	38
39	13
40	22
40	10
40	9
41	38
41	19
42	13
42	0
42	39
43	5
43	46
43	17
44	2
44	49
44	29
45	34
45	30
45	24
46	17
46	43
46	5
47	30
47	2
47	29
48	8
48	22
48	3
49	16
49	2
49	29
