0	0	0.98864
1	1	0.880064
2	2	0.834552
3	3	0.758249
4	4	0.987522
5	5	0.992428
6	6	0.796754
7	7	0.778879
8	8	0.701902
9	9	0.764588
10	10	0.983764
11	11	0.588579
12	12	0.814535
13	13	0.824353
14	14	0.767283
15	15	0.796508
16	16	0.776829
17	17	0.994498
18	18	0.989684
19	19	0.960339
20	20	0.806885
21	21	0.986022
22	22	0.988323
23	23	0.676928
24	24	0.778316
25	25	0.797329
26	26	0.756792
27	27	0.98888
28	28	0.779248
29	29	0.747153
30	30	0.987879
31	31	0.894156
32	32	0.98697
33	33	0.989449
34	34	0.993809
35	35	0.98204
36	36	0.948067
37	37	0.803335
38	38	0.980286
39	39	0.771513
40	40	0.978429
41	41	0.587199
42	42	0.978977
43	43	0.676599
44	44	0.993384
45	45	0.733166
46	46	0.96839
47	47	0.978726
48	48	0.98653
49	49	0.988771
50	50	0.516889
51	51	0.806487
52	52	0.987128
53	53	0.575469
54	54	0.776186
55	55	0.827454
56	56	0.83078
57	57	0.791744
58	58	0.983946
59	59	0.829685
60	60	0.639917
61	61	0.986621
62	62	0.986656
63	63	0.536346
64	64	0.981953
65	65	0.821559
66	66	0.987081
67	67	0.986936
68	68	0.970183
69	69	0.981833
70	70	0.889335
71	71	0.658695
72	72	0.559142
73	73	0.962846
74	74	0.982023
75	75	0.807804
76	76	0.981517
77	77	0.723657
78	78	0.987702
79	79	0.978943
80	80	0.976657
81	81	0.631747
82	82	0.991876
83	83	0.984666
84	84	0.978334
85	85	0.989455
86	86	0.989578
87	87	0.517249
88	88	0.995166
89	89	0.989769
90	90	0.649609
91	91	0.88877
92	92	0.994756
93	93	0.98842
94	94	0.832394
95	95	0.700289
96	96	0.51397
97	97	0.992161
98	98	0.704739
99	99	0.973476
