0	91
0	6
0	5
1	79
1	58
1	45
2	36
2	6
3	35
3	93
3	86
4	28
4	32
5	10
6	91
6	0
7	49
8	40
8	89
9	35
9	13
10	96
10	6
11	45
11	38
11	1
12	63
12	54
12	71
13	93
13	41
14	55
15	82
15	72
15	54
16	86
16	3
17	69
17	68
17	85
18	47
19	31
19	90
20	28
20	60
20	4
22	16
22	80
22	86
23	43
23	9
23	76
24	95
24	41
24	49
25	40
25	80
25	59
26	39
26	64
26	20
27	45
27	19
27	31
28	20
28	60
28	4
29	4
29	28
30	90
30	19
30	31
31	19
31	74
31	90
32	4
32	67
33	42
33	84
34	95
34	94
34	24
35	3
35	50
35	86
36	96
36	53
37	19
37	90
38	25
38	11
38	40
39	26
39	85
39	69
40	25
40	59
40	89
41	89
41	97
41	24
42	43
42	33
42	76
43	23
43	42
43	7
44	62
44	26
45	27
45	1
45	79
46	70
46	48
46	71
47	18
47	49
48	70
48	53
48	87
49	7
49	18
50	35
50	52
50	9
51	57
51	28
52	50
52	9
52	35
53	48
53	87
53	70
54	71
54	63
55	87
55	91
56	67
56	30
56	75
57	51
57	28
57	4
58	79
58	1
58	45
59	86
59	93
60	28
60	20
61	94
61	73
61	34
62	44
62	26
63	12
63	54
63	48
64	26
64	39
64	85
66	78
66	99
67	32
67	68
69	85
69	17
70	48
70	87
70	46
71	54
71	12
72	15
72	98
72	96
73	34
73	95
73	76
74	31
74	19
75	90
75	37
75	46
76	42
76	23
76	43
77	27
77	58
78	66
78	99
78	94
79	58
79	1
79	45
80	25
80	86
80	59
81	10
81	6
82	15
82	71
82	54
83	88
83	32
83	20
84	21
84	99
84	94
85	69
85	39
86	59
86	3
86	93
87	70
87	55
87	48
88	51
88	57
88	83
89	41
89	40
90	19
90	30
90	37
91	0
91	6
91	55
92	10
92	0
93	3
93	59
93	86
94	99
94	78
95	34
95	24
95	81
96	10
96	6
97	41
98	72
98	15
98	82
99	78
99	66
99	94
