0	0	0.834481
1	1	0.783402
2	2	0.684562
3	3	0.688081
4	4	0.702312
5	5	0.710746
6	6	0.686734
7	7	0.999676
8	8	0.657753
9	9	0.690712
10	10	0.504098
11	11	0.652096
12	12	0.780212
13	13	0.692455
14	14	0.649897
15	15	0.473239
16	16	0.773547
17	17	0.999416
18	18	0.592594
19	19	0.699899
20	20	0.999197
21	21	0.656823
22	22	0.999701
23	23	0.761571
24	24	0.590688
25	25	0.611814
26	26	0.689653
27	27	0.47111
28	28	0.80506
29	29	0.650317
30	30	0.579196
31	31	0.769557
32	32	0.876739
33	33	0.797144
34	34	0.649418
35	35	0.999632
36	36	0.508295
37	37	0.682864
38	38	0.531246
39	39	0.665647
40	40	0.672231
41	41	0.686825
42	42	0.999527
43	43	0.999682
44	44	0.687201
45	45	0.619483
46	46	0.999856
47	47	0.999784
48	48	0.999378
49	49	0.664034
50	50	0.697588
51	51	0.677312
52	52	0.60266
53	53	0.286654
54	54	0.874893
55	55	0.675686
56	56	0.999224
57	57	0.701014
58	58	0.48846
59	59	0.712899
60	60	0.670941
61	61	0.668105
62	62	0.733731
63	63	0.794016
64	64	0.699578
65	65	0.701044
66	66	0.752104
67	67	0.782413
68	68	0.497763
69	69	0.864121
70	70	0.646643
71	71	0.7903
72	72	0.863659
73	73	0.679476
74	74	0.999836
75	75	0.998539
76	76	0.708599
77	77	0.906076
78	78	0.787931
79	79	0.631753
80	80	0.478234
81	81	0.666101
82	82	0.999822
83	83	0.712412
84	84	0.670437
85	85	0.556548
86	86	0.670588
87	87	0.640038
88	88	0.802374
89	89	0.999579
90	90	0.806441
91	91	0.651983
92	92	0.998539
93	93	0.850662
94	94	0.694463
95	95	0.693386
96	96	0.823045
97	97	0.67828
98	98	0.653621
99	99	0.713917
