0	58	0.792892
1	58	0.805093
2	58	0.834098
3	58	0.827729
4	422	0.88415
5	58	0.828875
6	58	0.810715
7	58	0.841449
8	58	0.838423
9	58	0.783888
10	58	0.784429
11	204	0.795742
12	58	0.807075
13	58	0.814073
14	58	0.876474
15	58	0.804246
16	58	0.80136
17	58	0.819749
18	58	0.79431
19	58	0.856957
20	58	0.791212
21	58	0.819314
22	58	0.829223
23	58	0.797325
24	58	0.795466
25	58	0.81875
26	58	0.797163
27	58	0.817763
28	58	0.86724
29	58	0.826104
30	407	0.797287
31	58	0.794947
32	58	0.847308
33	58	0.886328
34	493	0.873436
35	58	0.870443
36	58	0.797245
37	58	0.828262
38	58	0.823224
39	204	0.874405
40	58	0.813337
41	58	0.787295
42	58	0.78543
43	58	0.833124
44	204	0.79319
45	58	0.817763
46	58	0.83568
47	58	0.82199
48	58	0.829042
49	58	0.790038
50	58	0.801282
51	58	0.841987
52	58	0.862255
53	58	0.826903
54	58	0.82766
55	422	0.875049
56	58	0.85961
57	28	0.873759
58	58	0.816315
59	58	0.822556
60	58	0.829525
61	58	0.816742
62	145	0.88385
63	27	0.845262
64	58	0.79796
65	58	0.834811
66	493	0.86388
67	58	0.838937
68	58	0.798965
69	58	0.860588
70	407	0.885425
71	58	0.852978
72	58	0.840312
73	58	0.788871
74	58	0.845108
75	58	0.796342
76	58	0.816373
77	58	0.812704
78	145	0.886316
79	58	0.823701
80	58	0.812502
81	58	0.793274
82	58	0.796189
83	58	0.835347
84	58	0.826613
85	58	0.787566
86	58	0.796994
87	58	0.867163
88	58	0.857508
89	58	0.819653
90	58	0.817417
91	58	0.852579
92	58	0.813518
93	58	0.857079
94	204	0.873182
95	58	0.820491
96	58	0.831708
97	58	0.78656
98	58	0.777827
99	58	0.795168
