0	0	0.995401
1	1	0.999768
2	2	1
3	3	0.999767
4	4	0.999283
5	5	0.999749
6	6	1
7	7	0.997473
8	8	1
9	9	0.996206
10	10	0.999801
11	11	0.99822
12	12	1
13	13	0.996172
14	14	1
15	15	1
16	16	0.998713
17	17	0.997394
18	18	0.999801
19	19	0.999993
20	20	0.998171
21	21	0.997736
22	22	0.996075
23	23	1
24	24	0.995238
25	25	1
26	26	0.973785
27	27	0.999635
28	28	0.993626
29	29	1
30	30	1
31	31	0.996175
32	32	0.999279
33	33	0.986053
34	34	1
35	35	0.99933
36	36	1
37	37	1
38	38	1
39	39	1
40	40	0.998854
41	41	1
42	42	0.999915
43	43	0.999242
44	44	1
45	45	0.998637
46	46	0.988103
47	47	0.998659
48	48	0.998572
49	49	1
50	50	0.997675
51	51	0.994211
52	52	1
53	53	1
54	54	0.993305
55	55	0.990361
56	56	0.999963
57	57	0.998969
58	58	0.999447
59	59	0.999997
60	60	0.999031
61	61	1
62	62	1
63	63	1
64	64	0.998966
65	65	1
66	66	0.999504
67	67	0.999689
68	68	1
69	69	0.999658
70	70	0.984847
71	71	1
72	72	0.989576
73	73	1
74	74	1
75	75	0.996075
76	76	0.999963
77	77	0.997793
78	78	1
79	79	0.999859
80	80	0.999582
81	81	0.998848
82	82	0.999345
83	83	0.98836
84	84	0.999952
85	85	1
86	86	1
87	87	0.999643
88	88	1
89	89	1
90	90	0.999996
91	91	0.995971
92	92	0.991781
93	93	0.999608
94	94	0.991686
95	95	1
96	96	0.997773
97	97	0.996497
98	98	0.999997
99	99	1
