0	0	0.997434
1	1	0.996911
2	2	0.999839
3	3	0.99665
4	4	0.997918
5	5	0.997392
6	6	0.999271
7	7	0.997558
8	8	0.999609
9	9	0.99845
10	10	0.997122
11	11	0.997906
12	12	0.999991
13	13	0.998626
14	14	1
15	15	1
16	16	0.997585
17	17	0.996708
18	18	0.99665
19	19	0.998853
20	20	0.997078
21	21	0.997077
22	22	0.991548
23	23	1
24	24	0.997077
25	25	0.999991
26	26	0.997818
27	27	0.997392
28	28	0.997918
29	29	1
30	30	1
31	31	0.996846
32	32	0.997463
33	33	0.996843
34	34	1
35	35	0.99665
36	36	0.999991
37	37	1
38	38	0.999501
39	39	0.999953
40	40	0.998865
41	41	1
42	42	0.998726
43	43	0.997144
44	44	0.999783
45	45	0.998991
46	46	0.9973
47	47	0.997918
48	48	0.997674
49	49	0.999999
50	50	0.997289
51	51	0.996321
52	52	0.999952
53	53	1
54	54	0.996107
55	55	0.998176
56	56	0.993988
57	57	0.998956
58	58	0.998909
59	59	0.998855
60	60	0.998974
61	61	0.999997
62	62	1
63	63	1
64	64	0.997798
65	65	0.999895
66	66	0.997552
67	67	0.997122
68	68	0.99982
69	69	0.996924
70	70	0.998436
71	71	0.999981
72	72	0.997906
73	73	1
74	74	0.999783
75	75	0.991548
76	76	0.993988
77	77	0.996708
78	78	1
79	79	0.997392
80	80	0.998725
81	81	0.998956
82	82	0.997289
83	83	0.997222
84	84	0.998944
85	85	1
86	86	1
87	87	0.997552
88	88	1
89	89	0.999403
90	90	0.999069
91	91	0.997864
92	92	0.997864
93	93	0.997918
94	94	0.998254
95	95	0.999563
96	96	0.998924
97	97	0.998822
98	98	0.999069
99	99	1
